state,expenditure,year,raw,inf_adj,inf_adj_perchild
New Hampshire,wcomp,2015,0,0,0
New Jersey,wcomp,2015,209996,212302.2969,100.490421
New Mexico,wcomp,2015,15557,15727.85645,29.968953
New York,wcomp,2015,1463941,1480018.875,331.391335
North Carolina,wcomp,2015,0,0,0
North Dakota,wcomp,2015,248085,250809.625,1367.503047
Ohio,wcomp,2015,1071689,1083459,389.817178
Oklahoma,wcomp,2015,186772,188823.25,186.818138
Oregon,wcomp,2015,297812,301082.75,330.185652
Pennsylvania,wcomp,2015,298985,302268.625,105.682567
Rhode Island,wcomp,2015,1654,1672.165283,7.368802
South Carolina,wcomp,2015,88554,89526.55469,77.535465
South Dakota,wcomp,2015,1865,1885.482544,8.488767
Tennessee,wcomp,2015,0,0,0
Texas,wcomp,2015,374053,378161.0625,49.72836
Utah,wcomp,2015,176010,177943.0469,186.371505
Vermont,wcomp,2015,0,0,0
Virginia,wcomp,2015,3978,4021.688721,2.035715
Washington,wcomp,2015,2046146,2068618,1219.059944
West Virginia,wcomp,2015,33341,33707.17188,84.224135
Wisconsin,wcomp,2015,2054,2076.55835,1.515608
Wyoming,wcomp,2015,189785,191869.3281,1310.35018
Alabama,Medicaid_CHIP,2015,2210050,2234322,1916.847944
Alaska,Medicaid_CHIP,2015,547460.75,553473.3125,2841.822386
Arizona,Medicaid_CHIP,2015,3893318.75,3936077.5,2296.906471
Arkansas,Medicaid_CHIP,2015,2750885,2781097,3734.389544
California,Medicaid_CHIP,2015,21523198,21759578,2254.377842
Colorado,Medicaid_CHIP,2015,2170728.75,2194569,1658.239603
Connecticut,Medicaid_CHIP,2015,1090028.25,1101999.625,1352.674603
Delaware,Medicaid_CHIP,2015,556855.375,562971.125,2596.442938
District of Columbia,Medicaid_CHIP,2015,434463.0938,439234.625,3451.555729
Florida,Medicaid_CHIP,2015,7061630,7139185,1643.140316
Georgia,Medicaid_CHIP,2015,3677254.5,3717640.25,1408.640981
Hawaii,Medicaid_CHIP,2015,402235.5625,406653.1563,1256.381989
Idaho,Medicaid_CHIP,2015,631746.875,638685.125,1402.31359
Illinois,Medicaid_CHIP,2015,4369774.5,4417766,1412.122488
Indiana,Medicaid_CHIP,2015,1913762.75,1934780.875,1162.140846
Iowa,Medicaid_CHIP,2015,1318848.125,1333332.5,1728.334785
Kansas,Medicaid_CHIP,2015,1589589.5,1607047.375,2120.104074
Kentucky,Medicaid_CHIP,2015,3164046.75,3198796.25,2994.99011
Louisiana,Medicaid_CHIP,2015,2466364.25,2493451.25,2124.380589
Maine,Medicaid_CHIP,2015,557122.5,563241.1875,2063.986063
Maryland,Medicaid_CHIP,2015,2649933.5,2679036.75,1877.248764
Massachusetts,Medicaid_CHIP,2015,3144088.75,3178619,2143.878222
Michigan,Medicaid_CHIP,2015,4355729.5,4403567,1879.877925
Minnesota,Medicaid_CHIP,2015,2475215,2502399.25,1847.230792
Mississippi,Medicaid_CHIP,2015,1974760,1996448,2604.170084
Missouri,Medicaid_CHIP,2015,2613747.25,2642453,1802.005053
Montana,Medicaid_CHIP,2015,458281.3438,463314.4688,1944.61596
Nebraska,Medicaid_CHIP,2015,529958.75,535779.0625,1080.186605
Nevada,Medicaid_CHIP,2015,1160157.75,1172899.25,1669.966459
New Hampshire,Medicaid_CHIP,2015,415783.9375,420350.3438,1492.721438
New Jersey,Medicaid_CHIP,2015,3352069.5,3388884,1604.082465
New Mexico,Medicaid_CHIP,2015,2313842.5,2339254.5,4457.378387
New York,Medicaid_CHIP,2015,11603522,11730959,2626.681566
North Carolina,Medicaid_CHIP,2015,5079004.5,5134785,2122.122526
North Dakota,Medicaid_CHIP,2015,224612.2969,227079.125,1238.115907
Ohio,Medicaid_CHIP,2015,4349186,4396951.5,1581.97701
Oklahoma,Medicaid_CHIP,2015,1875399.625,1895996.375,1875.862718
Oregon,Medicaid_CHIP,2015,1722777.375,1741698,1910.051942
Pennsylvania,Medicaid_CHIP,2015,6672116.5,6745393.5,2358.400583
Rhode Island,Medicaid_CHIP,2015,787017.4375,795660.9375,3506.272793
South Carolina,Medicaid_CHIP,2015,2016787.25,2038936.875,1765.843868
South Dakota,Medicaid_CHIP,2015,282654.75,285759.0313,1286.536336
Tennessee,Medicaid_CHIP,2015,2625854,2654692.75,1681.092858
Texas,Medicaid_CHIP,2015,17726360,17921042,2356.625557
Utah,Medicaid_CHIP,2015,950198.75,960634.4375,1006.135941
Vermont,Medicaid_CHIP,2015,764775.8125,773175.0625,5965.442657
Virginia,Medicaid_CHIP,2015,2547461,2575438.75,1303.645968
Washington,Medicaid_CHIP,2015,3194538,3229622.25,1903.252959
West Virginia,Medicaid_CHIP,2015,823194.4375,832235.25,2079.506874
Wisconsin,Medicaid_CHIP,2015,1623582.875,1641414,1198.010921
Wyoming,Medicaid_CHIP,2015,155174.4375,156878.6563,1071.385264
Alabama,pubhealth,2015,843881,853149,731.925309
Alaska,pubhealth,2015,277095,280138.2188,1438.376546
Arizona,pubhealth,2015,2632180,2661088.25,1552.883625
Arkansas,pubhealth,2015,338512,342229.75,459.537804
California,pubhealth,2015,17937008,18134004,1878.754139
Colorado,pubhealth,2015,832684,841829.0625,636.094987
Connecticut,pubhealth,2015,886928,896668.75,1100.636482
Delaware,pubhealth,2015,460730,465790.0313,2148.240089
District of Columbia,pubhealth,2015,461101,466165.0938,3663.178444
Florida,pubhealth,2015,4882916,4936543,1136.184692
Georgia,pubhealth,2015,2309463,2334827,884.682953
Hawaii,pubhealth,2015,541014,546955.75,1689.856172
Idaho,pubhealth,2015,254699,257496.2656,565.365434
Illinois,pubhealth,2015,3064531,3098187.5,990.32414
Indiana,pubhealth,2015,756552,764860.9375,459.419549
Iowa,pubhealth,2015,434303,439072.7813,569.148898
Kansas,pubhealth,2015,359038,362981.1875,478.864461
Kentucky,pubhealth,2015,937780,948079.25,887.673914
Louisiana,pubhealth,2015,731166,739196.125,629.783273
Maine,pubhealth,2015,470325,475490.4063,1742.425203
Maryland,pubhealth,2015,1739058,1758157.375,1231.972218
Massachusetts,pubhealth,2015,1575173,1592472.5,1074.07248
Michigan,pubhealth,2015,4149655,4195229,1790.938616
Minnesota,pubhealth,2015,1099589,1111665.375,820.613444
Mississippi,pubhealth,2015,352349,356218.7188,464.6523
Missouri,pubhealth,2015,2067944,2090655.375,1425.709963
Montana,pubhealth,2015,279310,282377.5625,1185.190558
Nebraska,pubhealth,2015,530949,536780.1875,1082.205057
Nevada,pubhealth,2015,351395,355254.2188,505.808651
New Hampshire,pubhealth,2015,131991,133440.6094,473.865807
New Jersey,pubhealth,2015,1585360,1602771.375,758.650184
New Mexico,pubhealth,2015,563466,569654.3125,1085.458994
New York,pubhealth,2015,6356872,6426687,1439.000845
North Carolina,pubhealth,2015,3744384,3785507,1564.487934
North Dakota,pubhealth,2015,189824,191908.7656,1046.354651
Ohio,pubhealth,2015,4322322,4369792.5,1572.205424
Oklahoma,pubhealth,2015,998527,1009493.438,998.773575
Oregon,pubhealth,2015,1146912,1159508.125,1271.587133
Pennsylvania,pubhealth,2015,4758466,4810726.5,1681.980491
Rhode Island,pubhealth,2015,177371,179319,790.212631
South Carolina,pubhealth,2015,1270710,1284665.75,1112.599015
South Dakota,pubhealth,2015,218410,220808.7188,994.118869
Tennessee,pubhealth,2015,915635,925691.0625,586.196899
Texas,pubhealth,2015,4798488,4851188,637.933552
Utah,pubhealth,2015,530238,536061.375,561.452508
Vermont,pubhealth,2015,326331,329914.9688,2545.463324
Virginia,pubhealth,2015,2189788,2213837.5,1120.609283
Washington,pubhealth,2015,3041632,3075037,1812.154055
West Virginia,pubhealth,2015,323546,327099.375,817.323446
Wisconsin,pubhealth,2015,1700430,1719105.125,1254.714966
Wyoming,pubhealth,2015,292067,295274.6563,2016.545296
Alabama,other_health,2015,8729115,8824983,7571.043968
Alaska,other_health,2015,1310999.25,1325397.5,6805.285931
Arizona,other_health,2015,5547532,5608458.5,3272.827864
Arkansas,other_health,2015,4416622,4465128,5995.66555
California,other_health,2015,83666088,84584960,8763.334274
Colorado,other_health,2015,6358022,6427849.5,4856.951237
Connecticut,other_health,2015,6171730,6239511.5,7658.830643
Delaware,other_health,2015,1416227.625,1431781.5,6603.42741
District of Columbia,other_health,2015,2499239,2526687.25,19854.99573
Florida,other_health,2015,24824856,25097498,5776.389122
Georgia,other_health,2015,11341170,11465726,4344.447136
Hawaii,other_health,2015,2375910.5,2402004.25,7421.152115
Idaho,other_health,2015,1988340.125,2010177.25,4413.597107
Illinois,other_health,2015,14407734,14565968,4655.957699
Indiana,other_health,2015,11892498,12023109,7221.771717
Iowa,other_health,2015,7155783,7234372,9377.568245
Kansas,other_health,2015,4240365.5,4286936,5655.558586
Kentucky,other_health,2015,8352207,8443936,7905.944347
Louisiana,other_health,2015,7769658,7854989,6692.324638
Maine,other_health,2015,1897090.5,1917925.5,7028.20015
Maryland,other_health,2015,7504224.5,7586640.5,5316.093922
Massachusetts,other_health,2015,13828876,13980753,9429.576874
Michigan,other_health,2015,13018416,13161392,5618.583679
Minnesota,other_health,2015,9974049,10083590,7443.543911
Mississippi,other_health,2015,6810142,6884935,8980.72052
Missouri,other_health,2015,8446902,8539671,5823.577881
Montana,other_health,2015,908918.625,918900.9375,3856.796026
Nebraska,other_health,2015,1987552.25,2009380.75,4051.121712
Nevada,other_health,2015,2961323.25,2993846.25,4262.619019
New Hampshire,other_health,2015,1143574,1156133.375,4105.587482
New Jersey,other_health,2015,12887940,13029483,6167.329788
New Mexico,other_health,2015,4136196.5,4181622.75,7967.955112
New York,other_health,2015,51753232,52321616,11715.34348
North Carolina,other_health,2015,14723122,14884820,6151.651859
North Dakota,other_health,2015,907302.6875,917267.25,5001.266479
Ohio,other_health,2015,20541368,20766966,7471.736431
Oklahoma,other_health,2015,4677976.5,4729353,4679.131985
Oregon,other_health,2015,8339076.5,8430661,9245.574951
Pennsylvania,other_health,2015,17029036,17216060,6019.273281
Rhode Island,other_health,2015,1455821.5,1471810.25,6485.888481
South Carolina,other_health,2015,10246517,10359050,8971.570015
South Dakota,other_health,2015,486011.25,491348.9063,2212.137461
Tennessee,other_health,2015,9470930,9574945,6063.365459
Texas,other_health,2015,28009396,28317012,3723.700762
Utah,other_health,2015,3096675.25,3130684.75,3278.973103
Vermont,other_health,2015,547273.1875,553283.6875,4268.86797
Virginia,other_health,2015,10439810,10554466,5342.502117
Washington,other_health,2015,11371367,11496254,6774.872303
West Virginia,other_health,2015,3288236.5,3324350,8306.555748
Wisconsin,other_health,2015,8647551,8742524,6380.864143
Wyoming,other_health,2015,1516695.5,1533352.75,10471.86089
Alabama,HCD,2015,436302,441093.7188,378.418863
Alaska,HCD,2015,297263,300527.7188,1543.066978
Arizona,HCD,2015,496685,502139.9063,293.024808
Arkansas,HCD,2015,173520,175425.7031,235.557377
California,HCD,2015,6248836,6317464.5,654.514194
Colorado,HCD,2015,677477,684917.4375,517.530859
Connecticut,HCD,2015,824880,833939.3125,1023.637772
Delaware,HCD,2015,139462,140993.6563,650.26778
District of Columbia,HCD,2015,574846,581159.3125,4566.815853
Florida,HCD,2015,2319939,2345418,539.816618
Georgia,HCD,2015,1098277,1110339,420.715541
Hawaii,HCD,2015,252087,254855.5781,787.393272
Idaho,HCD,2015,132832,134290.8438,294.852465
Illinois,HCD,2015,1954374,1975838.125,631.569326
Indiana,HCD,2015,738646,746758.25,448.546022
Iowa,HCD,2015,150277,151927.4375,196.936235
Kansas,HCD,2015,264028,266927.7188,352.145523
Kentucky,HCD,2015,368155,372198.3125,348.484308
Louisiana,HCD,2015,761823,770189.8125,656.189382
Maine,HCD,2015,277368,280414.2188,1027.572393
Maryland,HCD,2015,1405182,1420614.5,995.449901
Massachusetts,HCD,2015,2498546,2525986.5,1703.698277
Michigan,HCD,2015,1108432,1120605.5,478.38527
Minnesota,HCD,2015,792859,801566.6875,591.703594
Mississippi,HCD,2015,239541,242171.7813,315.889269
Missouri,HCD,2015,612193,618916.5,422.06642
Montana,HCD,2015,104362,105508.1641,442.837149
Nebraska,HCD,2015,189553,191634.7813,386.355758
Nevada,HCD,2015,286510,289656.625,412.411243
New Hampshire,HCD,2015,199997,202193.4844,718.016624
New Jersey,HCD,2015,1311694,1326099.875,627.691448
New Mexico,HCD,2015,150358,152009.3281,289.649159
New York,HCD,2015,4374878,4422925.5,990.338147
North Carolina,HCD,2015,1304682,1319010.75,545.125484
North Dakota,HCD,2015,79844,80720.89844,440.118968
Ohio,HCD,2015,2112327,2135525.75,768.339753
Oklahoma,HCD,2015,399119,403502.375,399.217576
Oregon,HCD,2015,558263,564394.1875,618.948996
Pennsylvania,HCD,2015,1744826,1763988.75,616.745651
Rhode Island,HCD,2015,234718,237295.8125,1045.701504
South Carolina,HCD,2015,418579,423176.0938,366.496325
South Dakota,HCD,2015,92572,93588.67969,421.352357
Tennessee,HCD,2015,759063,767399.5,485.958248
Texas,HCD,2015,1739209,1758310,231.218606
Utah,HCD,2015,337502,341208.6563,357.370377
Vermont,HCD,2015,135673,137163.0469,1058.283329
Virginia,HCD,2015,904098,914027.375,462.666065
Washington,HCD,2015,1098293,1110355.125,654.344857
West Virginia,HCD,2015,118342,119641.7031,298.948795
Wisconsin,HCD,2015,248183,250908.7031,183.129534
Wyoming,HCD,2015,13828,13979.86719,95.473938
Alabama,lib,2015,94688,95727.92188,82.125969
Alaska,lib,2015,38768,39193.77344,201.241389
Arizona,lib,2015,167727,169569.0781,98.952398
Arkansas,lib,2015,86847,87800.80469,117.896788
California,lib,2015,1296925,1311168.625,135.842234
Colorado,lib,2015,244793,247481.4688,186.999619
Connecticut,lib,2015,172540,174434.9375,214.114144
Delaware,lib,2015,34141,34515.95703,159.188822
District of Columbia,lib,2015,52055,52626.69922,413.546592
Florida,lib,2015,486381,491722.7188,113.173902
Georgia,lib,2015,141067,142616.2813,54.03835
Hawaii,lib,2015,33431,33798.16016,104.421668
Idaho,lib,2015,50821,51379.14844,112.80939
Illinois,lib,2015,658539,665771.5,212.811396
Indiana,lib,2015,382763,386966.75,232.434526
Iowa,lib,2015,129664,131088.0469,169.923127
Kansas,lib,2015,115100,116364.1016,153.513834
Kentucky,lib,2015,105958,107121.6953,100.296609
Louisiana,lib,2015,168934,170789.3281,145.509765
Maine,lib,2015,39532,39966.16406,146.455213
Maryland,lib,2015,193941,196070.9844,137.390435
Massachusetts,lib,2015,277213,280257.5313,189.024866
Michigan,lib,2015,328001,331603.3125,141.561091
Minnesota,lib,2015,209786,212090,156.561419
Mississippi,lib,2015,47196,47714.33594,62.23866
Missouri,lib,2015,207675,209955.8125,143.17812
Montana,lib,2015,27118,27415.82617,115.069255
Nebraska,lib,2015,53968,54560.71094,110.000104
Nevada,lib,2015,98187,99265.35156,141.333371
New Hampshire,lib,2015,51830,52399.22656,186.076805
New Jersey,lib,2015,414240,418789.4375,198.228315
New Mexico,lib,2015,38137,38555.84375,73.466986
New York,lib,2015,881676,891359.125,199.58441
North Carolina,lib,2015,242394,245056.125,101.277679
North Dakota,lib,2015,12733,12872.8418,70.1873
Ohio,lib,2015,387861,392120.7188,141.080916
Oklahoma,lib,2015,118362,119661.9219,118.391231
Oregon,lib,2015,203924,206163.6094,226.091549
Pennsylvania,lib,2015,208366,210654.4063,73.651366
Rhode Island,lib,2015,37584,37996.76953,167.441979
South Carolina,lib,2015,136477,137975.875,119.495533
South Dakota,lib,2015,27226,27525.01172,123.922348
Tennessee,lib,2015,120008,121326,76.830089
Texas,lib,2015,464507,469608.5,61.753742
Utah,lib,2015,97362,98431.28906,103.093594
Vermont,lib,2015,21382,21616.83008,166.784942
Virginia,lib,2015,278352,281409.0313,142.44476
Washington,lib,2015,376398,380531.8438,224.251717
West Virginia,lib,2015,52697,53275.75,133.120149
Wisconsin,lib,2015,277385,280431.4063,204.67712
Wyoming,lib,2015,23210,23464.90625,160.250962
Alabama,parkrec,2015,376235,380367.0313,326.320797
Alaska,parkrec,2015,95708,96759.125,496.812105
Arizona,parkrec,2015,572968,579260.6875,338.028789
Arkansas,parkrec,2015,195036,197178,264.765829
California,parkrec,2015,4797504,4850193,502.499104
Colorado,parkrec,2015,961034,971588.6875,734.142721
Connecticut,parkrec,2015,256553,259370.625,318.370402
Delaware,parkrec,2015,64761,65472.24609,301.960319
District of Columbia,parkrec,2015,158744,160487.4219,1261.128426
Florida,parkrec,2015,2364323,2390289.5,550.144196
Georgia,parkrec,2015,644047,651120.3125,246.714234
Hawaii,parkrec,2015,240249,242887.5625,750.417292
Idaho,parkrec,2015,123487,124843.2109,274.108976
Illinois,parkrec,2015,2138216,2161699.25,690.979123
Indiana,parkrec,2015,409018,413510.0938,248.377979
Iowa,parkrec,2015,281768,284862.5625,369.253635
Kansas,parkrec,2015,265246,268159.0938,353.770018
Kentucky,parkrec,2015,274647,277663.3438,259.972483
Louisiana,parkrec,2015,568735,574981.1875,489.87475
Maine,parkrec,2015,78160,79018.39844,289.561361
Maryland,parkrec,2015,1016366,1027528.375,720.00742
Massachusetts,parkrec,2015,357292,361216,243.6288
Michigan,parkrec,2015,677375,684814.3125,292.346478
Minnesota,parkrec,2015,884085,893794.5625,659.784734
Mississippi,parkrec,2015,206722,208992.3438,272.609979
Missouri,parkrec,2015,556515,562627,383.680135
Montana,parkrec,2015,73228,74032.23438,310.726881
Nebraska,parkrec,2015,170474,172346.25,347.468078
Nevada,parkrec,2015,463851,468945.2813,667.681277
New Hampshire,parkrec,2015,87095,88051.53125,312.682986
New Jersey,parkrec,2015,615979,622744.0625,294.767499
New Mexico,parkrec,2015,275042,278062.6875,529.839993
New York,parkrec,2015,2060528,2083158,466.44035
North Carolina,parkrec,2015,756031,764334.1875,315.886796
North Dakota,parkrec,2015,160074,161832.0313,882.365644
Ohio,parkrec,2015,965925,976533.375,351.346463
Oklahoma,parkrec,2015,321669,325201.75,321.748435
Oregon,parkrec,2015,505604,511156.8438,560.56565
Pennsylvania,parkrec,2015,745663,753852.3125,263.570338
Rhode Island,parkrec,2015,73298,74103,326.552838
South Carolina,parkrec,2015,465742,470857.0625,407.790959
South Dakota,parkrec,2015,132764,134222.0938,604.291022
Tennessee,parkrec,2015,460634,465692.9688,294.901609
Texas,parkrec,2015,1730861,1749870.375,230.108798
Utah,parkrec,2015,382774,386977.8438,405.307472
Vermont,parkrec,2015,48588,49121.62109,378.998548
Virginia,parkrec,2015,844668,853944.625,432.253152
Washington,parkrec,2015,750114,758352.1875,446.905524
West Virginia,parkrec,2015,158657,160399.4688,400.790274
Wisconsin,parkrec,2015,495722,501166.3125,365.78384
Wyoming,parkrec,2015,109909,111116.0859,758.854866
Alabama,PK12ed,2016,6589890,6589890,5671.337605
Alaska,PK12ed,2016,2074993,2074993,10626.98364
Arizona,PK12ed,2016,7137123,7137123,4145.819187
Arkansas,PK12ed,2016,4411761,4411761,5927.89793
California,PK12ed,2016,68892072,68892072,7165.300369
Colorado,PK12ed,2016,8060420,8060420,6062.129974
Connecticut,PK12ed,2016,8687640,8687640,10810.37617
Delaware,PK12ed,2016,1832385,1832385,8438.220978
District of Columbia,PK12ed,2016,2290288,2290288,17657.53365
Florida,PK12ed,2016,24222830,24222830,5503.664017
Georgia,PK12ed,2016,16563441,16563441,6248.016357
Hawaii,PK12ed,2016,1843481,1843481,5722.679138
Idaho,PK12ed,2016,1935653,1935653,4201.137066
Illinois,PK12ed,2016,23933484,23933484,7732.134342
Indiana,PK12ed,2016,8643916,8643916,5200.248718
Iowa,PK12ed,2016,5517359,5517359,7137.380123
Kansas,PK12ed,2016,4532902,4532902,6009.279728
Kentucky,PK12ed,2016,6283316,6283316,5881.508827
Louisiana,PK12ed,2016,7295542,7295542,6219.202995
Maine,PK12ed,2016,2290535,2290535,8453.936577
Maryland,PK12ed,2016,10459539,10459539,7328.086376
Massachusetts,PK12ed,2016,13998163,13998163,9491.463661
Michigan,PK12ed,2016,15328155,15328155,6589.707851
Minnesota,PK12ed,2016,9987116,9987116,7341.189861
Mississippi,PK12ed,2016,4077663,4077663,5354.270935
Missouri,PK12ed,2016,8996869,8996869,6148.110867
Montana,PK12ed,2016,1598517,1598517,6667.794228
Nebraska,PK12ed,2016,3728426,3728426,7474.581718
Nevada,PK12ed,2016,3944218,3944218,5543.252468
New Hampshire,PK12ed,2016,2737576,2737576,9824.142456
New Jersey,PK12ed,2016,24349836,24349836,11593.92357
New Mexico,PK12ed,2016,3049749,3049749,5859.2906
New York,PK12ed,2016,56656536,56656536,12767.29298
North Carolina,PK12ed,2016,12620939,12620939,5193.966866
North Dakota,PK12ed,2016,1393844,1393844,7546.12112
Ohio,PK12ed,2016,20271944,20271944,7329.432964
Oklahoma,PK12ed,2016,4958496,4958496,4895.699024
Oregon,PK12ed,2016,6285584,6285584,6843.224525
Pennsylvania,PK12ed,2016,25955384,25955384,9129.46701
Rhode Island,PK12ed,2016,2297516,2297516,10197.31426
South Carolina,PK12ed,2016,7419325,7419325,6383.631706
South Dakota,PK12ed,2016,1185796,1185796,5296.569824
Tennessee,PK12ed,2016,8294165,8294165,5232.172012
Texas,PK12ed,2016,43287224,43287224,5629.720211
Utah,PK12ed,2016,3931265,3931265,4073.486805
Vermont,PK12ed,2016,1536843,1536843,12033.19073
Virginia,PK12ed,2016,14385736,14385736,7275.205135
Washington,PK12ed,2016,12315163,12315163,7177.634716
West Virginia,PK12ed,2016,2873668,2873668,7254.246235
Wisconsin,PK12ed,2016,9691073,9691073,7109.844208
Wyoming,PK12ed,2016,1542763,1542763,10589.42699
Alabama,highered,2016,1809324,1809324,1557.125688
Alaska,highered,2016,534733,534733,2738.611221
Arizona,highered,2016,2563081,2563081,1488.84511
Arkansas,highered,2016,1551943,1551943,2085.280657
California,highered,2016,26706188,26706188,2777.647018
Colorado,highered,2016,2144389,2144389,1612.765193
Connecticut,highered,2016,1432095,1432095,1782.01282
Delaware,highered,2016,307848,307848,1417.654872
District of Columbia,highered,2016,104522,104522,805.83781
Florida,highered,2016,6610633,6610633,1502.000451
Georgia,highered,2016,2497892,2497892,942.248046
Hawaii,highered,2016,569970,569970,1769.34588
Idaho,highered,2016,555758,555758,1206.215978
Illinois,highered,2016,5063521,5063521,1635.859847
Indiana,highered,2016,2281517,2281517,1372.578859
Iowa,highered,2016,1521209,1521209,1967.870355
Kansas,highered,2016,1587725,1587725,2104.851246
Kentucky,highered,2016,2284017,2284017,2137.95805
Louisiana,highered,2016,1471251,1471251,1254.191756
Maine,highered,2016,431105,431105,1591.127992
Maryland,highered,2016,3036921,3036921,2127.705574
Massachusetts,highered,2016,1776460,1776460,1204.529881
Michigan,highered,2016,4715173,4715173,2027.094126
Minnesota,highered,2016,2706146,2706146,1989.195943
Mississippi,highered,2016,1592685,1592685,2091.312408
Missouri,highered,2016,1453645,1453645,993.364573
Montana,highered,2016,462347,462347,1928.559184
Nebraska,highered,2016,1261681,1261681,2529.361725
Nevada,highered,2016,795280,795280,1117.696285
New Hampshire,highered,2016,230909,230909,828.6466
New Jersey,highered,2016,2523435,2523435,1201.507568
New Mexico,highered,2016,1603530,1603530,3080.761194
New York,highered,2016,8618085,8618085,1942.046285
North Carolina,highered,2016,5286776,5286776,2175.69685
North Dakota,highered,2016,631153,631153,3416.994095
Ohio,highered,2016,2735853,2735853,989.162743
Oklahoma,highered,2016,1533625,1533625,1514.202356
Oregon,highered,2016,2298350,2298350,2502.253532
Pennsylvania,highered,2016,3613647,3613647,1271.053076
Rhode Island,highered,2016,252539,252539,1120.871186
South Carolina,highered,2016,1492727,1492727,1284.35123
South Dakota,highered,2016,325398,325398,1453.448296
Tennessee,highered,2016,1655029,1655029,1044.034839
Texas,highered,2016,15507047,15507047,2016.769171
Utah,highered,2016,2079344,2079344,2154.568672
Vermont,highered,2016,242246,242246,1896.740437
Virginia,highered,2016,2492657,2492657,1260.595322
Washington,highered,2016,3449493,3449493,2010.464668
West Virginia,highered,2016,688598,688598,1738.286853
Wisconsin,highered,2016,3265633,3265633,2395.82777
Wyoming,highered,2016,588395,588395,4038.705826
Alabama,edsubs,2016,675607,675607,581.435382
Alaska,edsubs,2016,33378,33378,170.943931
Arizona,edsubs,2016,658760,658760,382.661164
Arkansas,edsubs,2016,478104,478104,642.408252
California,edsubs,2016,5182384,5182384,539.007425
Colorado,edsubs,2016,478980,478980,360.234201
Connecticut,edsubs,2016,371773,371773,462.611943
Delaware,edsubs,2016,292436,292436,1346.681833
District of Columbia,edsubs,2016,0,0,0
Florida,edsubs,2016,1713856,1713856,389.404833
Georgia,edsubs,2016,1078655,1078655,406.887323
Hawaii,edsubs,2016,136682,136682,424.299061
Idaho,edsubs,2016,84503,84503,183.405131
Illinois,edsubs,2016,1016816,1016816,328.50036
Indiana,edsubs,2016,958748,958748,576.790452
Iowa,edsubs,2016,352054,352054,455.424994
Kansas,edsubs,2016,140874,140874,186.757028
Kentucky,edsubs,2016,902931,902931,845.190167
Louisiana,edsubs,2016,943835,943835,804.587483
Maine,edsubs,2016,112764,112764,416.190863
Maryland,edsubs,2016,490603,490603,343.722731
Massachusetts,edsubs,2016,908508,908508,616.014481
Michigan,edsubs,2016,1108190,1108190,476.420581
Minnesota,edsubs,2016,645763,645763,474.678457
Mississippi,edsubs,2016,311972,311972,409.64216
Missouri,edsubs,2016,425038,425038,290.454477
Montana,edsubs,2016,72585,72585,302.769274
Nebraska,edsubs,2016,151696,151696,304.113358
Nevada,edsubs,2016,372990,372990,524.204731
New Hampshire,edsubs,2016,158005,158005,567.021251
New Jersey,edsubs,2016,1111637,1111637,529.294491
New Mexico,edsubs,2016,199306,199306,382.914066
New York,edsubs,2016,2005495,2005495,451.929182
North Carolina,edsubs,2016,1177150,1177150,484.439224
North Dakota,edsubs,2016,47768,47768,258.610785
Ohio,edsubs,2016,1188891,1188891,429.850101
Oklahoma,edsubs,2016,426938,426938,421.531022
Oregon,edsubs,2016,301248,301248,327.973932
Pennsylvania,edsubs,2016,1070008,1070008,376.36131
Rhode Island,edsubs,2016,138556,138556,614.968061
South Carolina,edsubs,2016,1000541,1000541,860.871494
South Dakota,edsubs,2016,41904,41904,187.171698
Tennessee,edsubs,2016,727236,727236,458.759129
Texas,edsubs,2016,1663400,1663400,216.333508
Utah,edsubs,2016,263480,263480,273.011953
Vermont,edsubs,2016,126279,126279,988.740742
Virginia,edsubs,2016,836362,836362,422.967941
Washington,edsubs,2016,1087294,1087294,633.70651
West Virginia,edsubs,2016,249685,249685,630.301237
Wisconsin,edsubs,2016,373251,373251,273.835152
Wyoming,edsubs,2016,52810,52810,362.484485
Alabama,edservs,2016,317134,317134,272.929281
Alaska,edservs,2016,43775,43775,224.19171
Arizona,edservs,2016,47786,47786,27.75798
Arkansas,edservs,2016,137966,137966,185.379118
California,edservs,2016,1042184,1042184,108.395077
Colorado,edservs,2016,168361,168361,126.621962
Connecticut,edservs,2016,306002,306002,380.770475
Delaware,edservs,2016,167690,167690,772.220492
District of Columbia,edservs,2016,0,0,0
Florida,edservs,2016,1505206,1505206,341.997534
Georgia,edservs,2016,882876,882876,333.036095
Hawaii,edservs,2016,20822,20822,64.637296
Idaho,edservs,2016,121847,121847,264.456481
Illinois,edservs,2016,678826,678826,219.306722
Indiana,edservs,2016,226503,226503,136.266008
Iowa,edservs,2016,138795,138795,179.548338
Kansas,edservs,2016,134892,134892,178.826675
Kentucky,edservs,2016,142462,142462,133.351803
Louisiana,edservs,2016,638712,638712,544.480383
Maine,edservs,2016,109150,109150,402.852267
Maryland,edservs,2016,304463,304463,213.310659
Massachusetts,edservs,2016,748445,748445,507.483661
Michigan,edservs,2016,204733,204733,88.01651
Minnesota,edservs,2016,324120,324120,238.2496
Mississippi,edservs,2016,247798,247798,325.376987
Missouri,edservs,2016,353074,353074,241.277069
Montana,edservs,2016,40880,40880,170.520201
Nebraska,edservs,2016,164605,164605,329.992741
