"course_section_orig_id","user_id","gradebook_item","final_grade_cems","points_possible","points_earned","gender"
"OcnA-S216-01",94319,"PROGRESS CHECK 3 @ 04-19-16",56.99497487,12,12,"F"
"OcnA-S216-01",94319,"6.2 Coral Reef Watch",56.99497487,5,5,"F"
"OcnA-S216-01",94319,"6.2 - 6.3 Quiz",56.99497487,15,14,"F"
"OcnA-S216-01",94319,"6.4 Quiz",56.99497487,15,7,"M"
"OcnA-S216-01",94319,"Unit 6 Project",56.99497487,10,10,"M"
"OcnA-S216-01",94319,"Unit 6 Test",56.99497487,465,403.26,"F"
"OcnA-S216-01",94319,"7.1 Mollusk Comparison",56.99497487,60,NA,"M"
"OcnA-S216-01",94319,"7.1 - 7.2 Quiz",56.99497487,10,NA,"F"
"OcnA-S216-01",94319,"7.3 Shrimping Tourism Discussion",56.99497487,10,10,"F"
"OcnA-S216-01",94319,"7.3 Quiz",56.99497487,5,5,"M"
"OcnA-S216-01",94319,"7.4 - 7.5 Quiz",56.99497487,700,676.5,"M"
"OcnA-S216-01",94319,"Unit 7 Project",56.99497487,438,381,"F"
"OcnA-S216-01",94319,"Unit 7 Test",56.99497487,10,NA,"M"
"OcnA-S216-01",94319,"PROGRESS CHECK 4 @ 05-16-16",56.99497487,10,9.25,"F"
"OcnA-S216-01",94319,"8.1 Shark Tracker",56.99497487,5,5,"F"
"OcnA-S216-01",94319,"8.1 - 8.2 Quiz",56.99497487,5,5,"M"
"OcnA-S216-01",94319,"8.3 Turtle Egg Harvest Discussion",56.99497487,295,264,"M"
"OcnA-S216-01",94319,"8.3 - 8.4 Quiz",56.99497487,12,9,"M"
"OcnA-S216-01",94319,"Unit 8 Project",56.99497487,5,5,"F"
"OcnA-S216-01",94319,"Unit 8 Test",56.99497487,30,NA,"F"
"OcnA-S216-01",94319,"POINTS EARNED & TOTAL COURSE POINTS",56.99497487,10,10,"F"
"OcnA-S216-01",94323,"POINTS EARNED & TOTAL COURSE POINTS",93.96984925,5,NA,"F"
"OcnA-S216-01",94323,"WORK ATTEMPTED",93.96984925,10,NA,"M"
"OcnA-S216-01",94323,"Course Contract",93.96984925,10,9,"M"
"OcnA-S216-01",94323,"0.1 Message Your Instructor",93.96984925,105,105,"F"
"OcnA-S216-01",94323,"0.2 Introduce Yourself",93.96984925,10,10,"M"
"OcnA-S216-01",94323,"0.3: Intro Assignment - Submitting Files",93.96984925,10,8,"F"
"OcnA-S216-01",94323,"1.1 Quiz",93.96984925,10,7,"F"
"OcnA-S216-01",94323,"1.2 Effect of Environment Gizmo",93.96984925,5,5,"F"
"OcnA-S216-01",94323,"1.2 - 1.3 Quiz",93.96984925,10,10,"M"
"OcnA-S216-01",94323,"Unit 1 Project",93.96984925,5,5,"M"
"OcnA-S216-01",94323,"Unit 1 Test",93.96984925,10,8,"F"
"OcnA-S216-01",94323,"2.1 Significant Events",93.96984925,10,NA,"F"
"OcnA-S216-01",94323,"2.2 Ocean Mapping Gizmo",93.96984925,25,25,"F"
"OcnA-S216-01",94323,"PROGRESS CHECK 1 @ 02-18-16",93.96984925,28,NA,"F"
"OcnA-S216-01",94323,"2.1 - 2.3 Quiz",93.96984925,30,22.66667,"F"
"OcnA-S216-01",94323,"2.4 - 2.5 Quiz",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"Unit 2 Project",93.96984925,5,4,"F"
"OcnA-S216-01",94323,"Unit 2 Test",93.96984925,615,512.26833,"F"
"OcnA-S216-01",94323,"3.1 Big Bang Theory Discussion",93.96984925,5,5,"M"
"OcnA-S216-01",94323,"3.1 - 3.2 Quiz",93.96984925,10,8,"F"
"OcnA-S216-01",94323,"3.3 Quiz",93.96984925,30,22.33333,"F"
"OcnA-S216-01",94323,"Unit 3 Project",93.96984925,5,3,"M"
"OcnA-S216-01",94323,"Unit 3 Test",93.96984925,5,4,"M"
"OcnA-S216-01",94323,"4.1 What is Life Essay",93.96984925,10,NA,"F"
"OcnA-S216-01",94323,"4.1 - 4.2 Quiz",93.96984925,10,NA,"M"
"OcnA-S216-01",94323,"PROGRESS CHECK 2 @ 03-16-16",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"4.3 Quiz",93.96984925,10,7,"M"
"OcnA-S216-01",94323,"4.4 Quiz",93.96984925,30,26,"F"
"OcnA-S216-01",94323,"Unit 4 Project",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"Unit 4 Test",93.96984925,24,14,"F"
"OcnA-S216-01",94323,"5.1 Dichotomous Keys Gizmo",93.96984925,30,30,"F"
"OcnA-S216-01",94323,"5.2 Quiz",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"5.3 Quiz",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"5.4 Algae in Your House",93.96984925,5,5,"F"
"OcnA-S216-01",94323,"5.4 - 5.5 Quiz",93.96984925,10,10,"M"
"OcnA-S216-01",94323,"Unit 5 Project",93.96984925,10,NA,"F"
"OcnA-S216-01",94323,"Unit 5 Test",93.96984925,5,5,"M"
"OcnA-S216-01",94323,"6.1 Quiz",93.96984925,5,5,"F"
"OcnA-S216-01",94323,"PROGRESS CHECK 3 @ 04-19-16",93.96984925,5,5,"M"
"OcnA-S216-01",94323,"6.2 Coral Reef Watch",93.96984925,10,7.25,"M"
"OcnA-S216-01",94323,"6.2 - 6.3 Quiz",93.96984925,30,30,"F"
"OcnA-S216-01",94323,"6.4 Quiz",93.96984925,5,5,"M"
"OcnA-S216-01",94323,"Unit 6 Project",93.96984925,237,186.19,"F"
"OcnA-S216-01",94323,"Unit 6 Test",93.96984925,10,9,"M"
"OcnA-S216-01",94323,"7.1 Mollusk Comparison",93.96984925,5,5,"F"
"OcnA-S216-01",94323,"7.1 - 7.2 Quiz",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"7.3 Shrimping Tourism Discussion",93.96984925,28,28,"F"
"OcnA-S216-01",94323,"7.3 Quiz",93.96984925,12,12,"F"
"OcnA-S216-01",94323,"7.4 - 7.5 Quiz",93.96984925,28,NA,"M"
"OcnA-S216-01",94323,"Unit 7 Project",93.96984925,0,0,"M"
"OcnA-S216-01",94323,"Unit 7 Test",93.96984925,10,NA,"F"
"OcnA-S216-01",94323,"PROGRESS CHECK 4 @ 05-16-16",93.96984925,5,5,"M"
"OcnA-S216-01",94323,"8.1 Shark Tracker",93.96984925,5,4,"F"
"OcnA-S216-01",94323,"8.1 - 8.2 Quiz",93.96984925,50,38,"F"
"OcnA-S216-01",94323,"8.3 Turtle Egg Harvest Discussion",93.96984925,37,37,"F"
"OcnA-S216-01",94323,"8.3 - 8.4 Quiz",93.96984925,30,30,"M"
"OcnA-S216-01",94323,"Unit 8 Project",93.96984925,10,10,"F"
"OcnA-S216-01",94323,"Unit 8 Test",93.96984925,5,5,"F"
"OcnA-S216-01",94323,"POINTS EARNED & TOTAL COURSE POINTS",93.96984925,5,5,"F"
"OcnA-S216-01",94590,"POINTS EARNED & TOTAL COURSE POINTS",75.99497487,10,7,"F"
"OcnA-S216-01",94590,"WORK ATTEMPTED",75.99497487,10,6,"F"
"OcnA-S216-01",94590,"Course Contract",75.99497487,10,6,"F"
"OcnA-S216-01",94590,"0.1 Message Your Instructor",75.99497487,10,9,"F"
"OcnA-S216-01",94590,"0.2 Introduce Yourself",75.99497487,5,3,"F"
"OcnA-S216-01",94590,"0.3: Intro Assignment - Submitting Files",75.99497487,30,12.38,"F"
"OcnA-S216-01",94590,"1.1 Quiz",75.99497487,10,10,"F"
"OcnA-S216-01",94590,"1.2 Effect of Environment Gizmo",75.99497487,10,NA,"F"
"OcnA-S216-01",94590,"1.2 - 1.3 Quiz",75.99497487,10,NA,"F"
"OcnA-S216-01",94590,"Unit 1 Project",75.99497487,5,5,"F"
"OcnA-S216-01",94590,"Unit 1 Test",75.99497487,25,18,"M"
"OcnA-S216-01",94590,"2.1 Significant Events",75.99497487,10,9,"F"
"OcnA-S216-01",94590,"2.2 Ocean Mapping Gizmo",75.99497487,5,NA,"F"
"OcnA-S216-01",94590,"PROGRESS CHECK 1 @ 02-18-16",75.99497487,30,20.85,"F"
"OcnA-S216-01",94590,"2.1 - 2.3 Quiz",75.99497487,10,7.9,"F"
"OcnA-S216-01",94590,"2.4 - 2.5 Quiz",75.99497487,10,8,"F"
"OcnA-S216-01",94590,"Unit 2 Project",75.99497487,30,21,"F"
"OcnA-S216-01",94590,"Unit 2 Test",75.99497487,5,NA,"F"
"OcnA-S216-01",94590,"3.1 Big Bang Theory Discussion",75.99497487,15,10,"M"
"OcnA-S216-01",94590,"3.1 - 3.2 Quiz",75.99497487,358,244,"F"
"OcnA-S216-01",94590,"3.3 Quiz",75.99497487,10,10,"F"
"OcnA-S216-01",94590,"Unit 3 Project",75.99497487,15,15,"M"
"OcnA-S216-01",94590,"Unit 3 Test",75.99497487,30,26.4,"F"
"OcnA-S216-01",94590,"4.1 What is Life Essay",75.99497487,10,8,"F"
"OcnA-S216-01",94590,"4.1 - 4.2 Quiz",75.99497487,24,NA,"M"
"OcnA-S216-01",94590,"PROGRESS CHECK 2 @ 03-16-16",75.99497487,10,8.5,"F"
"OcnA-S216-01",94590,"4.3 Quiz",75.99497487,30,26.63,"F"
"OcnA-S216-01",94590,"4.4 Quiz",75.99497487,10,8.25,"F"
"OcnA-S216-01",94590,"Unit 4 Project",75.99497487,10,NA,"F"
"OcnA-S216-01",94590,"Unit 4 Test",75.99497487,15,13,"F"
"OcnA-S216-01",94590,"5.1 Dichotomous Keys Gizmo",75.99497487,30,28,"F"
"OcnA-S216-01",94590,"5.2 Quiz",75.99497487,5,5,"F"
"OcnA-S216-01",94590,"5.3 Quiz",75.99497487,5,NA,"F"
"OcnA-S216-01",94590,"5.4 Algae in Your House",75.99497487,10,10,"F"
"OcnA-S216-01",94590,"5.4 - 5.5 Quiz",75.99497487,24,18,"F"
"OcnA-S216-01",94590,"Unit 5 Project",75.99497487,465,427.75,"F"
"OcnA-S216-01",94590,"Unit 5 Test",75.99497487,5,5,"F"
"OcnA-S216-01",94590,"6.1 Quiz",75.99497487,5,5,"F"
"OcnA-S216-01",94590,"PROGRESS CHECK 3 @ 04-19-16",75.99497487,10,NA,"M"
"OcnA-S216-01",94590,"6.2 Coral Reef Watch",75.99497487,30,21,"F"
"OcnA-S216-01",94590,"6.2 - 6.3 Quiz",75.99497487,37,NA,"F"
"OcnA-S216-01",94590,"6.4 Quiz",75.99497487,10,9,"F"
"OcnA-S216-01",94590,"Unit 6 Project",75.99497487,20,16,"M"
"OcnA-S216-01",94590,"Unit 6 Test",75.99497487,50,18,"M"
"OcnA-S216-01",94590,"7.1 Mollusk Comparison",75.99497487,10,10,"F"
"OcnA-S216-01",94590,"7.1 - 7.2 Quiz",75.99497487,10,10,"F"
"OcnA-S216-01",94590,"7.3 Shrimping Tourism Discussion",75.99497487,10,NA,"F"
"OcnA-S216-01",94590,"7.3 Quiz",75.99497487,5,NA,"M"
"OcnA-S216-01",94590,"7.4 - 7.5 Quiz",75.99497487,15,14,"M"
"OcnA-S216-01",94590,"Unit 7 Project",75.99497487,20,18,"F"
"OcnA-S216-01",94590,"Unit 7 Test",75.99497487,10,8,"F"
"OcnA-S216-01",94590,"PROGRESS CHECK 4 @ 05-16-16",75.99497487,570,541.5,"M"
"OcnA-S216-01",94590,"8.1 Shark Tracker",75.99497487,5,5,"M"
"OcnA-S216-01",94590,"8.1 - 8.2 Quiz",75.99497487,50,45,"M"
"OcnA-S216-01",94590,"8.3 Turtle Egg Harvest Discussion",75.99497487,10,0.75,"F"
"OcnA-S216-01",94590,"8.3 - 8.4 Quiz",75.99497487,5,2.5,"M"
"OcnA-S216-01",94590,"Unit 8 Project",75.99497487,15,12,"F"
"OcnA-S216-01",94590,"Unit 8 Test",75.99497487,10,8,"F"
"OcnA-S216-01",94590,"POINTS EARNED & TOTAL COURSE POINTS",75.99497487,30,28,"F"
"OcnA-S216-01",94630,"POINTS EARNED & TOTAL COURSE POINTS",3.433835846,12,12,"M"
"OcnA-S216-01",94630,"WORK ATTEMPTED",3.433835846,10,10,"M"
"OcnA-S216-01",94630,"Course Contract",3.433835846,625,513.46333,"F"
"OcnA-S216-01",94630,"0.1 Message Your Instructor",3.433835846,10,NA,"M"
"OcnA-S216-01",94630,"0.2 Introduce Yourself",3.433835846,10,10,"M"
"OcnA-S216-01",94630,"0.3: Intro Assignment - Submitting Files",3.433835846,125,115,"F"
"OcnA-S216-01",94630,"1.1 Quiz",3.433835846,5,4,"F"
"OcnA-S216-01",94630,"1.2 Effect of Environment Gizmo",3.433835846,625,526.35,"M"
"OcnA-S216-01",94630,"1.2 - 1.3 Quiz",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"Unit 1 Project",3.433835846,28,28,"F"
"OcnA-S216-01",94630,"Unit 1 Test",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"2.1 Significant Events",3.433835846,353,289,"F"
"OcnA-S216-01",94630,"2.2 Ocean Mapping Gizmo",3.433835846,12,12,"F"
"OcnA-S216-01",94630,"PROGRESS CHECK 1 @ 02-18-16",3.433835846,15,14,"M"
"OcnA-S216-01",94630,"2.1 - 2.3 Quiz",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"2.4 - 2.5 Quiz",3.433835846,10,6,"M"
"OcnA-S216-01",94630,"Unit 2 Project",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"Unit 2 Test",3.433835846,5,4,"F"
"OcnA-S216-01",94630,"3.1 Big Bang Theory Discussion",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"3.1 - 3.2 Quiz",3.433835846,10,10,"M"
"OcnA-S216-01",94630,"3.3 Quiz",3.433835846,5,4,"M"
"OcnA-S216-01",94630,"Unit 3 Project",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"Unit 3 Test",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"4.1 What is Life Essay",3.433835846,615,NA,"M"
"OcnA-S216-01",94630,"4.1 - 4.2 Quiz",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"PROGRESS CHECK 2 @ 03-16-16",3.433835846,15,NA,"M"
"OcnA-S216-01",94630,"4.3 Quiz",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"4.4 Quiz",3.433835846,10,6,"M"
"OcnA-S216-01",94630,"Unit 4 Project",3.433835846,5,4,"F"
"OcnA-S216-01",94630,"Unit 4 Test",3.433835846,30,22,"F"
"OcnA-S216-01",94630,"5.1 Dichotomous Keys Gizmo",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"5.2 Quiz",3.433835846,15,11,"F"
"OcnA-S216-01",94630,"5.3 Quiz",3.433835846,322,169.39,"M"
"OcnA-S216-01",94630,"5.4 Algae in Your House",3.433835846,15,15,"F"
"OcnA-S216-01",94630,"5.4 - 5.5 Quiz",3.433835846,10,10,"M"
"OcnA-S216-01",94630,"Unit 5 Project",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"Unit 5 Test",3.433835846,545,441.29667,"F"
"OcnA-S216-01",94630,"6.1 Quiz",3.433835846,10,1,"M"
"OcnA-S216-01",94630,"PROGRESS CHECK 3 @ 04-19-16",3.433835846,438,304,"F"
"OcnA-S216-01",94630,"6.2 Coral Reef Watch",3.433835846,20,20,"F"
"OcnA-S216-01",94630,"6.2 - 6.3 Quiz",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"6.4 Quiz",3.433835846,28,22,"M"
"OcnA-S216-01",94630,"Unit 6 Project",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"Unit 6 Test",3.433835846,10,7.37,"F"
"OcnA-S216-01",94630,"7.1 Mollusk Comparison",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"7.1 - 7.2 Quiz",3.433835846,30,26.63,"F"
"OcnA-S216-01",94630,"7.3 Shrimping Tourism Discussion",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"7.3 Quiz",3.433835846,20,20,"M"
"OcnA-S216-01",94630,"7.4 - 7.5 Quiz",3.433835846,30,28.88,"F"
"OcnA-S216-01",94630,"Unit 7 Project",3.433835846,10,NA,"F"
"OcnA-S216-01",94630,"Unit 7 Test",3.433835846,20,20,"F"
"OcnA-S216-01",94630,"PROGRESS CHECK 4 @ 05-16-16",3.433835846,15,14,"M"
"OcnA-S216-01",94630,"8.1 Shark Tracker",3.433835846,10,10,"F"
"OcnA-S216-01",94630,"8.1 - 8.2 Quiz",3.433835846,15,12,"M"
"OcnA-S216-01",94630,"8.3 Turtle Egg Harvest Discussion",3.433835846,30,NA,"F"
"OcnA-S216-01",94630,"8.3 - 8.4 Quiz",3.433835846,5,5,"F"
"OcnA-S216-01",94630,"Unit 8 Project",3.433835846,5,NA,"F"
"OcnA-S216-01",94630,"Unit 8 Test",3.433835846,5,3.8,"M"
"OcnA-S216-01",94630,"POINTS EARNED & TOTAL COURSE POINTS",3.433835846,20,16,"F"
"OcnA-S216-01",94654,"POINTS EARNED & TOTAL COURSE POINTS",81.50753769,438,381.47,"F"
"OcnA-S216-01",94654,"WORK ATTEMPTED",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"Course Contract",81.50753769,20,16,"F"
"OcnA-S216-01",94654,"0.1 Message Your Instructor",81.50753769,20,20,"F"
"OcnA-S216-01",94654,"0.2 Introduce Yourself",81.50753769,5,4,"F"
"OcnA-S216-01",94654,"0.3: Intro Assignment - Submitting Files",81.50753769,10,10,"M"
"OcnA-S216-01",94654,"1.1 Quiz",81.50753769,10,NA,"F"
"OcnA-S216-01",94654,"1.2 Effect of Environment Gizmo",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"1.2 - 1.3 Quiz",81.50753769,30,NA,"F"
"OcnA-S216-01",94654,"Unit 1 Project",81.50753769,5,5,"F"
"OcnA-S216-01",94654,"Unit 1 Test",81.50753769,443,405,"M"
"OcnA-S216-01",94654,"2.1 Significant Events",81.50753769,105,91.5,"F"
"OcnA-S216-01",94654,"2.2 Ocean Mapping Gizmo",81.50753769,930,677.5,"F"
"OcnA-S216-01",94654,"PROGRESS CHECK 1 @ 02-18-16",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"2.1 - 2.3 Quiz",81.50753769,5,5,"F"
"OcnA-S216-01",94654,"2.4 - 2.5 Quiz",81.50753769,10,NA,"F"
"OcnA-S216-01",94654,"Unit 2 Project",81.50753769,10,8,"F"
"OcnA-S216-01",94654,"Unit 2 Test",81.50753769,10,NA,"F"
"OcnA-S216-01",94654,"3.1 Big Bang Theory Discussion",81.50753769,280,77,"M"
"OcnA-S216-01",94654,"3.1 - 3.2 Quiz",81.50753769,30,16.5,"M"
"OcnA-S216-01",94654,"3.3 Quiz",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"Unit 3 Project",81.50753769,10,7.75,"F"
"OcnA-S216-01",94654,"Unit 3 Test",81.50753769,10,6.5,"M"
"OcnA-S216-01",94654,"4.1 What is Life Essay",81.50753769,15,14,"M"
"OcnA-S216-01",94654,"4.1 - 4.2 Quiz",81.50753769,5,5,"F"
"OcnA-S216-01",94654,"PROGRESS CHECK 2 @ 03-16-16",81.50753769,10,7.08,"F"
"OcnA-S216-01",94654,"4.3 Quiz",81.50753769,597,436.43,"F"
"OcnA-S216-01",94654,"4.4 Quiz",81.50753769,597,453.69,"M"
"OcnA-S216-01",94654,"Unit 4 Project",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"Unit 4 Test",81.50753769,10,8,"F"
"OcnA-S216-01",94654,"5.1 Dichotomous Keys Gizmo",81.50753769,145,138,"F"
"OcnA-S216-01",94654,"5.2 Quiz",81.50753769,24,22,"F"
"OcnA-S216-01",94654,"5.3 Quiz",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"5.4 Algae in Your House",81.50753769,10,8,"F"
"OcnA-S216-01",94654,"5.4 - 5.5 Quiz",81.50753769,597,436.43,"F"
"OcnA-S216-01",94654,"Unit 5 Project",81.50753769,10,8.13,"F"
"OcnA-S216-01",94654,"Unit 5 Test",81.50753769,10,7.5,"M"
"OcnA-S216-01",94654,"6.1 Quiz",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"PROGRESS CHECK 3 @ 04-19-16",81.50753769,10,10,"M"
"OcnA-S216-01",94654,"6.2 Coral Reef Watch",81.50753769,345,322.63,"F"
"OcnA-S216-01",94654,"6.2 - 6.3 Quiz",81.50753769,10,4,"F"
"OcnA-S216-01",94654,"6.4 Quiz",81.50753769,15,14,"F"
"OcnA-S216-01",94654,"Unit 6 Project",81.50753769,15,NA,"M"
"OcnA-S216-01",94654,"Unit 6 Test",81.50753769,5,5,"M"
"OcnA-S216-01",94654,"7.1 Mollusk Comparison",81.50753769,10,9,"M"
"OcnA-S216-01",94654,"7.1 - 7.2 Quiz",81.50753769,438,409,"F"
"OcnA-S216-01",94654,"7.3 Shrimping Tourism Discussion",81.50753769,15,NA,"F"
"OcnA-S216-01",94654,"7.3 Quiz",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"7.4 - 7.5 Quiz",81.50753769,5,NA,"F"
"OcnA-S216-01",94654,"Unit 7 Project",81.50753769,20,0,"M"
"OcnA-S216-01",94654,"Unit 7 Test",81.50753769,12,12,"M"
"OcnA-S216-01",94654,"PROGRESS CHECK 4 @ 05-16-16",81.50753769,10,9,"F"
"OcnA-S216-01",94654,"8.1 Shark Tracker",81.50753769,10,9.5,"F"
"OcnA-S216-01",94654,"8.1 - 8.2 Quiz",81.50753769,10,NA,"M"
"OcnA-S216-01",94654,"8.3 Turtle Egg Harvest Discussion",81.50753769,5,5,"M"
"OcnA-S216-01",94654,"8.3 - 8.4 Quiz",81.50753769,10,10,"M"
"OcnA-S216-01",94654,"Unit 8 Project",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"Unit 8 Test",81.50753769,10,10,"F"
"OcnA-S216-01",94654,"POINTS EARNED & TOTAL COURSE POINTS",81.50753769,10,10,"F"
"OcnA-S216-01",94717,"POINTS EARNED & TOTAL COURSE POINTS",66.73366834,10,10,"F"
"OcnA-S216-01",94717,"WORK ATTEMPTED",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"Course Contract",66.73366834,130,114,"F"
"OcnA-S216-01",94717,"0.1 Message Your Instructor",66.73366834,10,10,"F"
"OcnA-S216-01",94717,"0.2 Introduce Yourself",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"0.3: Intro Assignment - Submitting Files",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"1.1 Quiz",66.73366834,5,3,"F"
"OcnA-S216-01",94717,"1.2 Effect of Environment Gizmo",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"1.2 - 1.3 Quiz",66.73366834,457,364.5,"M"
"OcnA-S216-01",94717,"Unit 1 Project",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"Unit 1 Test",66.73366834,5,5,"M"
"OcnA-S216-01",94717,"2.1 Significant Events",66.73366834,5,4,"F"
"OcnA-S216-01",94717,"2.2 Ocean Mapping Gizmo",66.73366834,30,27,"F"
"OcnA-S216-01",94717,"PROGRESS CHECK 1 @ 02-18-16",66.73366834,10,10,"M"
"OcnA-S216-01",94717,"2.1 - 2.3 Quiz",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"2.4 - 2.5 Quiz",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"Unit 2 Project",66.73366834,10,6.88,"F"
"OcnA-S216-01",94717,"Unit 2 Test",66.73366834,15,12,"M"
"OcnA-S216-01",94717,"3.1 Big Bang Theory Discussion",66.73366834,10,NA,"M"
"OcnA-S216-01",94717,"3.1 - 3.2 Quiz",66.73366834,10,NA,"M"
"OcnA-S216-01",94717,"3.3 Quiz",66.73366834,20,20,"F"
"OcnA-S216-01",94717,"Unit 3 Project",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"Unit 3 Test",66.73366834,10,6,"F"
"OcnA-S216-01",94717,"4.1 What is Life Essay",66.73366834,105,99.98,"F"
"OcnA-S216-01",94717,"4.1 - 4.2 Quiz",66.73366834,10,9,"F"
"OcnA-S216-01",94717,"PROGRESS CHECK 2 @ 03-16-16",66.73366834,50,50,"M"
"OcnA-S216-01",94717,"4.3 Quiz",66.73366834,15,6,"F"
"OcnA-S216-01",94717,"4.4 Quiz",66.73366834,10,10,"M"
"OcnA-S216-01",94717,"Unit 4 Project",66.73366834,80,74.85,"F"
"OcnA-S216-01",94717,"Unit 4 Test",66.73366834,353,303,"M"
"OcnA-S216-01",94717,"5.1 Dichotomous Keys Gizmo",66.73366834,10,10,"F"
"OcnA-S216-01",94717,"5.2 Quiz",66.73366834,5,5,"M"
"OcnA-S216-01",94717,"5.3 Quiz",66.73366834,438,409.94,"F"
"OcnA-S216-01",94717,"5.4 Algae in Your House",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"5.4 - 5.5 Quiz",66.73366834,10,10,"M"
"OcnA-S216-01",94717,"Unit 5 Project",66.73366834,5,4,"F"
"OcnA-S216-01",94717,"Unit 5 Test",66.73366834,5,5,"M"
"OcnA-S216-01",94717,"6.1 Quiz",66.73366834,5,NA,"M"
"OcnA-S216-01",94717,"PROGRESS CHECK 3 @ 04-19-16",66.73366834,244,170.1,"F"
"OcnA-S216-01",94717,"6.2 Coral Reef Watch",66.73366834,10,9.5,"M"
"OcnA-S216-01",94717,"6.2 - 6.3 Quiz",66.73366834,30,27,"M"
"OcnA-S216-01",94717,"6.4 Quiz",66.73366834,12,12,"F"
"OcnA-S216-01",94717,"Unit 6 Project",66.73366834,10,NA,"M"
"OcnA-S216-01",94717,"Unit 6 Test",66.73366834,5,5,"M"
"OcnA-S216-01",94717,"7.1 Mollusk Comparison",66.73366834,10,8,"F"
"OcnA-S216-01",94717,"7.1 - 7.2 Quiz",66.73366834,5,NA,"M"
"OcnA-S216-01",94717,"7.3 Shrimping Tourism Discussion",66.73366834,10,10,"F"
"OcnA-S216-01",94717,"7.3 Quiz",66.73366834,30,30,"M"
"OcnA-S216-01",94717,"7.4 - 7.5 Quiz",66.73366834,10,7,"F"
"OcnA-S216-01",94717,"Unit 7 Project",66.73366834,10,NA,"F"
"OcnA-S216-01",94717,"Unit 7 Test",66.73366834,10,NA,"F"
"OcnA-S216-01",94717,"PROGRESS CHECK 4 @ 05-16-16",66.73366834,10,NA,"M"
"OcnA-S216-01",94717,"8.1 Shark Tracker",66.73366834,20,12,"F"
"OcnA-S216-01",94717,"8.1 - 8.2 Quiz",66.73366834,5,4.25,"F"
"OcnA-S216-01",94717,"8.3 Turtle Egg Harvest Discussion",66.73366834,5,5,"M"
"OcnA-S216-01",94717,"8.3 - 8.4 Quiz",66.73366834,10,10,"F"
"OcnA-S216-01",94717,"Unit 8 Project",66.73366834,5,5,"F"
"OcnA-S216-01",94717,"Unit 8 Test",66.73366834,5,5,"M"
"OcnA-S216-01",94717,"POINTS EARNED & TOTAL COURSE POINTS",66.73366834,10,10,"M"
"OcnA-S216-01",94744,"POINTS EARNED & TOTAL COURSE POINTS",96.79731993,10,10,"F"
"OcnA-S216-01",94744,"WORK ATTEMPTED",96.79731993,10,10,"F"
"OcnA-S216-01",94744,"Course Contract",96.79731993,5,5,"F"
"OcnA-S216-01",94744,"0.1 Message Your Instructor",96.79731993,5,3,"M"
"OcnA-S216-01",94744,"0.2 Introduce Yourself",96.79731993,10,NA,"F"
"OcnA-S216-01",94744,"0.3: Intro Assignment - Submitting Files",96.79731993,10,NA,"F"
"OcnA-S216-01",94744,"1.1 Quiz",96.79731993,5,5,"M"
"OcnA-S216-01",94744,"1.2 Effect of Environment Gizmo",96.79731993,30,30,"F"
"OcnA-S216-01",94744,"1.2 - 1.3 Quiz",96.79731993,597,457.23,"F"
"OcnA-S216-01",94744,"Unit 1 Project",96.79731993,10,10,"F"
"OcnA-S216-01",94744,"Unit 1 Test",96.79731993,5,5,"F"
